Date,Adj Close
2022-04-27,0.30140852582537003
2022-04-28,0.35458550537046274
2022-04-29,0.2791272744456952
2022-05-02,0.3100641012994889
2022-05-03,0.3075694042870598
2022-05-04,0.3701428379841545
2022-05-05,0.28832005122737137
2022-05-06,0.2746464895631042
2022-05-09,0.21915717167406323
2022-05-10,0.23368397800217933
2022-05-11,0.1989709999894962
2022-05-12,0.1891148503035316
2022-05-13,0.23198410137747438
2022-05-16,0.22208413654349246
2022-05-17,0.24976124445812808
2022-05-18,0.18255329302509016
2022-05-19,0.16786152703406954
2022-05-20,0.16601352382294476
2022-05-23,0.19778747604854252
2022-05-24,0.1769131488639224
2022-05-25,0.194129392993603
2022-05-26,0.2225069304415872
2022-05-27,0.2652300514861592
2022-05-31,0.25145726256808776
2022-06-01,0.282819964829373
2022-06-02,0.3316244987139041
2022-06-03,0.30418171195530563
2022-06-06,0.305804589593367
2022-06-07,0.324985959783584
2022-06-08,0.3154741284949716
2022-06-09,0.2817124364980781
2022-06-10,0.22037895038224442
2022-06-13,0.1513539719434036
2022-06-14,0.15513633098753887
2022-06-15,0.19475537888860428
2022-06-16,0.14390320546224644
2022-06-17,0.15776834177181054
2022-06-21,0.19950375441999202
2022-06-22,0.1975744766534273
2022-06-23,0.22829318015951627
2022-06-24,0.29969417875067794
2022-06-27,0.27885023634998674
2022-06-28,0.22327433029019406
2022-06-29,0.2231240603110698
2022-06-30,0.199459502843774
2022-07-01,0.20751942418283198
2022-07-05,0.2303460359360634
2022-07-06,0.24380225227766616
2022-07-07,0.2785615003469948
2022-07-08,0.2766679699248886
2022-07-11,0.2553703695869072
2022-07-12,0.2089927690791269
2022-07-13,0.19484886017766478
2022-07-14,0.1944594581353758
2022-07-15,0.22368989355190938
2022-07-18,0.20669074288095568
2022-07-19,0.2330224558389753
2022-07-20,0.2598255377656311
2022-07-21,0.27190126135000003
2022-07-22,0.23589151035707712
2022-07-25,0.21950890629174946
2022-07-26,0.18121624934642466
2022-07-27,0.2642487936617244
2022-07-28,0.28295592954862325
2022-07-29,0.2976575630996843
2022-08-01,0.29032096440035726
2022-08-02,0.2859966257716824
2022-08-03,0.32480458919670685
2022-08-04,0.3334622693152316
2022-08-05,0.32961074659822276
2022-08-08,0.3179321227114844
2022-08-09,0.29403437798571885
2022-08-10,0.3419928621535586
2022-08-11,0.33338101617332483
2022-08-12,0.3629803170341097
2022-08-15,0.37583302965119403
2022-08-16,0.3702684528290219
2022-08-17,0.3603049887115448
2022-08-18,0.36352459398485415
2022-08-19,0.33433315159259847
2022-08-22,0.2838608032607257
2022-08-23,0.277888878835745
2022-08-24,0.2791492212778477
2022-08-25,0.28637780603691176
2022-08-26,0.21353130014262445
2022-08-29,0.19135741723814004
2022-08-30,0.1797842121753781
2022-08-31,0.16342471127299607
2022-09-01,0.15838103088238253
2022-09-02,0.14034822551062143
2022-09-06,0.1233418187109867
2022-09-07,0.15042378845474325
2022-09-08,0.16085227395779822
2022-09-09,0.19496687117885902
2022-09-12,0.21152056835481714
2022-09-13,0.1323387962631728
2022-09-14,0.14130333129285821
2022-09-15,0.10652253458112537
2022-09-16,0.10023112126039191
2022-09-19,0.10584660314945715
2022-09-20,0.08627781217861896
2022-09-21,0.06589363363125766
2022-09-22,0.07370017067126433
2022-09-23,0.048764371273463336
2022-09-26,0.043327288588620005
2022-09-27,0.0445873628517115
2022-09-28,0.06941875190098012
2022-09-29,0.043123890613917304
2022-09-30,0.01697708045606161
2022-10-03,0.05789062946346313
2022-10-04,0.11412277262252579
2022-10-05,0.11795883068979163
2022-10-06,0.10198761118812727
2022-10-07,0.04412875227009838
2022-10-10,0.017073598388069433
2022-10-11,0.0
2022-10-12,0.0012264815279507957
2022-10-13,0.041205933468574596
2022-10-14,0.007607148494474192
2022-10-17,0.05373191329753024
2022-10-18,0.07516342877372617
2022-10-19,0.06830027003760408
2022-10-20,0.09056887825545856
2022-10-21,0.12224624626906566
2022-10-24,0.141326374293973
2022-10-25,0.16891383496168455
2022-10-26,0.09793886881059177
2022-10-27,0.0819141705392814
2022-10-28,0.13281626299031246
2022-10-31,0.11767501470097663
2022-11-01,0.09561468980247212
2022-11-02,0.04546283680241303
2022-11-03,0.013621177024199627
2022-11-04,0.029934697972326507
2022-11-07,0.05599194755708248
2022-11-08,0.06864854891890726
2022-11-09,0.035089461576296
2022-11-10,0.14057169204470665
2022-11-11,0.16839447214697967
2022-11-14,0.15421088396848548
2022-11-15,0.171495832909613
2022-11-16,0.15184914868219734
2022-11-17,0.14243834746294648
2022-11-18,0.13660149450697356
2022-11-21,0.12175257969420872
2022-11-22,0.15003027399438662
2022-11-23,0.16548220919763446
2022-11-25,0.16359589615591097
2022-11-28,0.1414910127538791
2022-11-29,0.1321979349826623
2022-11-30,0.20632158784416
2022-12-01,0.1778672002845727
2022-12-02,0.16890948801444328
2022-12-05,0.1278152974999862
2022-12-06,0.10837355812012439
2022-12-07,0.09631799282803888
2022-12-08,0.10540688236320861
2022-12-09,0.09721352718058651
2022-12-12,0.12685667989830307
2022-12-13,0.15070636551770766
2022-12-14,0.1439032544074652
2022-12-15,0.08519950618230698
2022-12-16,0.0641787654939241
2022-12-19,0.04460694195890702
2022-12-20,0.05350486764432305
2022-12-21,0.06880798490993634
2022-12-22,0.04161665319301644
2022-12-23,0.047894883934831656
2022-12-27,0.041727598747945294
2022-12-28,0.02288107605525025
2022-12-29,0.05953568540377452
2022-12-30,0.05601918047286136
